FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,forage_nom,forage_type,batiment_nom,geometry
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_344b,Maritime,Zio,Zio 1,Gbatopé,Atchanve,PEA ATCHANVE,Avec tank sans pompe,Nsp,POINT (1.3023400000000003 6.41809)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_344c,Maritime,Zio,Zio 1,Gbatopé,Davedji,PEA DAVEDJI,Sans pompe ni tank,Nsp,POINT (1.3104716666666667 6.424153333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_344d,Maritime,Zio,Zio 1,Gbatopé,Atchanve,PEA ATCHANVE,Sans pompe ni tank,Nsp,POINT (1.306841666666666 6.4060733333333335)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_344e,Maritime,Golfe,Golfe 6,Baguida,Baguida,PEA BAGUIDA,Avec pompe et tank,Nsp,POINT (1.3274633333333332 6.175529999999999)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_344f,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Sissiake,PEA Sissiake,Avec tank sans pompe,USP Sissiake,POINT (0.1320983333333334 10.751856666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3450,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Sisiake Centre,PEA Sisiake centre,Avec tank sans pompe,CEG Sisiake centre,POINT (0.13421 10.758916666666668)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3451,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Kpekdoune,PEA Kpekdoune,Avec tank sans pompe,Nsp,POINT (0.1638216666666673 10.742258333333332)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3452,Maritime,Vo,Vo 2,Togoville,K,PEA K,Avec tank sans pompe,Nsp,POINT (1.479581595944949 6.270684065829692)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3453,Maritime,Vo,Vo 2,Togoville,Anemi Cope,PEA ANEMI COPE,Avec tank sans pompe,Nsp,POINT (1.4870249999999996 6.269771666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3454,Centrale,Sotouboua,Sotouboua 2,Adjengré,Dalanda,PEA DALANDA,Avec tank sans pompe,Maison OUROKOURA ADAMOU,POINT (1.0080200000000008 8.630838333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3455,Centrale,Tchamba,Tchamba 3,Kaboli,Lampoè,PEA LAMPOÈ,Sans pompe ni tank,LYCÉE MODERNE DE KABOLI,POINT (1.5855133333333333 8.739778333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3456,Centrale,Tchamba,Tchamba 3,Kaboli,Kaboli,PEA KABOLI,Avec tank sans pompe,Nsp,POINT (1.584279450166567 8.752221134559075)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3457,Centrale,Tchamba,Tchamba 3,Kaboli,Kaboli,PEA KABOLI,Nsp,CEG KABOLI,POINT (1.5802133333333337 8.754581666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3458,Centrale,Tchamba,Tchamba 3,Kaboli,Samai Ii,PEA SAMAI II,Nsp,Nsp,POINT (1.5938888890000005 8.746944443999999)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3459,Maritime,Yoto,Yoto 1,Kouvé,Azove,PEA AZOVE,Avec tank sans pompe,Nsp,POINT (1.353901666666667 6.797576666666668)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_345a,Maritime,Yoto,Yoto 2,Zafi,Agbalekou,PEA AGBALEKOU,Avec tank sans pompe,Nsp,POINT (1.3593450000000002 6.706516666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_345b,Maritime,Yoto,Yoto 2,Zafi,Kpeho,PEA KPEHO,Avec tank sans pompe,Nsp,POINT (1.3234199999999996 6.720023333333335)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_345c,Maritime,Yoto,Yoto 3,Gboto,Gboto Zeve,PEA GBOTO ZEVE,Avec tank sans pompe,EPC GBOTO ZEVE,POINT (1.4757633333333342 6.705010000000001)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_345d,Maritime,Agoè-Nyivé,Agoè-Nyivé 4,Togblekope,Akoin,PEA AKOIN,Avec tank sans pompe,Maison SOWOU,POINT (1.20103 6.273531666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_345e,Maritime,Zio,Zio 1,Dalavé,Liveme,PEA LIVEME,Avec tank sans pompe,Nsp,POINT (1.2443116666666665 6.367406666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_345f,Maritime,Zio,Zio 1,Dalavé,Well Cyti,PEA Well cyti,Sans pompe ni tank,Nsp,POINT (1.238608333333334 6.364165000000001)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3460,Kara,Assoli,Assoli 1,Bafilo,Kparatao,PEA Kparatao,Avec pompe et tank,Centre Social El-HOUDA,POINT (1.2498333333333331 9.361070000000002)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3461,Kara,Assoli,Assoli 1,Bafilo,Kamou,PEA KAMOU,Avec pompe et tank,Nsp,POINT (1.25176 9.354995000000002)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3462,Kara,Assoli,Assoli 1,Bafilo,Wawade,PEA WAWADE,Nsp,Nsp,POINT (1.2516670000000003 9.354722)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3463,Kara,Assoli,Assoli 1,Bafilo,Nouveau Marché De Bafilo,PEA NOUVEAU MARCHÉ DE BAFILO,Avec tank sans pompe,Hangar,POINT (1.2446750000000002 9.361144999999997)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3464,Kara,Assoli,Assoli 1,Bafilo,Kparatao,PEA Kparatao,Avec pompe et tank,Nsp,POINT (1.2481200000000006 9.36142056310663)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3465,Kara,Assoli,Assoli 1,Bafilo,Kparatao,PEA Kparatao,Avec pompe et tank,Néant,POINT (1.2525083333333331 9.360903333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3466,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Tado Hôpital,PEA Tado hôpital,Avec pompe et tank,Tado hôpital,POINT (1.5950916666666666 7.1446733333333325)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3467,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Tado Hôpital,PEA Tado hôpital,Avec pompe et tank,Hôpital de tado,POINT (1.594861666666667 7.144668333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3468,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Halime,PEA HALIME,Avec pompe et tank,Nsp,POINT (1.5658400000000006 7.1338799999999996)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3469,Kara,Kozah,Kozah 2,Yadè,Nsp,PEA,Avec pompe et tank,Nsp,POINT (1.1416583333333334 9.607616666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_346a,Kara,Kozah,Kozah 2,Yadè,Nsp,PEA,Avec pompe et tank,Nsp,POINT (1.1571199999999995 9.603578333333331)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_346b,Kara,Kozah,Kozah 2,Bohou,Walde,PEA Walde,Avec tank sans pompe,Maison,POINT (1.164868333333333 9.599211666666669)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_346c,Plateaux,Haho,Haho 2,Asrama,Tohouedehoe,PEA Tohouedehoe,Avec pompe et tank,Village la lumière,POINT (1.3758966666666665 6.983721666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_346d,Maritime,Bas-Mono,Bas-Mono 1,Kpétsou,Alossepeme,PEA ALOSSEPEME,Avec pompe et tank,EGLISE ASSEMBLÉE DE DIEU,POINT (1.5834216666666665 6.536031666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_346e,Plateaux,Haho,Haho 4,Wahala,Betonhoui,PEA BETONHOUI,Avec tank sans pompe,Nsp,POINT (1.2005533333333334 7.1289299999999995)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_346f,Plateaux,Haho,Haho 3,Kpédomé,Awassikpe,PEA AWASSIKPE,Avec tank sans pompe,EPP AWASSIKPE,POINT (1.2024466666666669 7.076671666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3470,Kara,Kozah,Kozah 1,Landa,Kpangalo,PEA KPANGALO,Avec pompe et tank,Nsp,POINT (1.26275 9.664951666666663)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3471,Kara,Kozah,Kozah 1,Landa,Nsp,PEA,Avec pompe et tank,Nsp,POINT (1.265401666666666 9.664883333333332)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3472,Kara,Kozah,Kozah 1,Landa,Landa Centre,PEA Landa centre,Avec pompe et tank,EPE LANDA CENTRE ÉVANGÉLIQUE,POINT (1.2691399999999997 9.667991666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3473,Kara,Kozah,Kozah 1,Landa,Panalo,PEA PANALO,Avec pompe et tank,Nsp,POINT (1.268365 9.662038333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3474,Maritime,Zio,Zio 1,Abobo,Bodiave,PEA BODIAVE,Avec pompe et tank,Nsp,POINT (1.3107233333333335 6.242708333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3475,Maritime,Zio,Zio 1,Abobo,Nyamadzi,PEA Nyamadzi,Avec pompe et tank,E PP NYAMADZI,POINT (1.31496 6.261003333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3476,Maritime,Zio,Zio 1,Abobo,Djamadji,PEA Djamadji,Sans pompe ni tank,Nsp,POINT (1.3254316666666666 6.254918333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3477,Kara,Doufelgou,Doufelgou 1,Niamtougou,Founougou,PEA Founougou,Avec pompe et tank,Nsp,POINT (1.1074283333333332 9.77608)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3478,Kara,Binah,Binah 1,Boufalé,Kpalougou,PEA Kpalougou,Avec pompe et tank,EPP KPALOUGOU,POINT (1.3164816666666677 9.867326666666662)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3479,Kara,Binah,Binah 1,Boufalé,Tchimandé,PEA TCHIMANDÉ,Avec pompe et tank,CEG BOUFALE,POINT (1.3285750000000003 9.849553333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_347a,Kara,Binah,Binah 1,Boufalé,Kouyakou,PEA KOUYAKOU,Avec pompe et tank,Nsp,POINT (1.3347966666666673 9.860138333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_347b,Plateaux,Kpélé,Kpélé 2,Kpélé-Gbalédzé,Anoum,PEA ANOUM,Avec pompe et tank,MAISON,POINT (0.7633516666666668 7.191278333333335)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_347c,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudeve,PEA Goudeve,Avec pompe et tank,Nsp,POINT (0.7481533333333334 7.173680000000001)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_347d,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudeve,PEA GOUDEVE,Avec tank sans pompe,CMS GOUDEVE,POINT (0.7484983333333336 7.175148333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_347e,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,Sambab,PEA Sambab,Avec pompe et tank,EPP SANBAB,POINT (0.6333099999999987 10.004303333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_347f,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba,PEA TAKPAMBA,Avec pompe et tank,U SP TAKPAMBA,POINT (0.574723333333333 9.969515)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3480,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba,PEA TAKPAMBA,Avec tank sans pompe,Nsp,POINT (0.5720316666666666 9.970468333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3481,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba,PEA TAKPAMBA,Avec tank sans pompe,USP TAKPAMBA,POINT (0.574898333333334 9.969256666666668)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3482,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba Centre,PEA TAKPAMBA CENTRE,Avec tank sans pompe,Centre communautaire de takpamba,POINT (0.5753983333333335 9.972460000000003)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3483,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba,PEA TAKPAMBA,Avec tank sans pompe,Nsp,POINT (0.5772066666666665 9.972425)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3484,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba,PEA Takpamba,Avec tank sans pompe,Eglise saint François de Takpamba,POINT (0.5790283333333338 9.971228333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3485,Savanes,Oti-Sud,Oti-Sud 2,Kountoire,Kangounou,PEA Kangounou,Avec tank sans pompe,Nsp,POINT (0.6370033333333327 10.023319999999998)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3486,Savanes,Oti-Sud,Oti-Sud 2,Takpamba,Takpamba,PEA TAKPAMBA,Avec tank sans pompe,Mosquee TAKPAMBA,POINT (0.5753050000000005 9.96790833333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3487,Savanes,Tandjoaré,Tandjoaré 1,Pligou,Gbandjiegue,PEA Gbandjiegue,Avec pompe et tank,EPP gbandjiegue,POINT (0.2703000000000005 10.637814999999998)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3488,Savanes,Tandjoaré,Tandjoaré 1,Pligou,Bouak-centre,PEA BOUAK-CENTRE,Avec tank sans pompe,Nsp,POINT (0.2593733333333327 10.631433333333332)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3489,Plateaux,Agou,Agou 1,Gadja,Nsp,PEA,Avec tank sans pompe,Nsp,POINT (0.7974316666666662 6.792166666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_348a,Plateaux,Agou,Agou 1,Gadja,Egbi Kope,PEA EGBI KOPE,Avec tank sans pompe,Nsp,POINT (0.782162217498007 6.77286797059369)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_348b,Plateaux,Agou,Agou 1,Gadja,Avetonou,PEA AVETONOU,Avec tank sans pompe,Nsp,POINT (0.7937883333333337 6.79614)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_348c,Maritime,Vo,Vo 1,Vo-Koutimé,Koutime,PEA KOUTIME,Avec tank sans pompe,Nsp,POINT (1.5638588551354482 6.362579284989039)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_348d,Maritime,Vo,Vo 1,Vo-Koutimé,Tokpli,PEA Tokpli,Avec tank sans pompe,Nsp,POINT (1.5555366666666668 6.374539999999998)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_348e,Maritime,Vo,Vo 1,Vo-Koutimé,Tokpli,PEA TOKPLI,Avec tank sans pompe,Nsp,POINT (1.5589233333333332 6.374865000000001)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_348f,Maritime,Vo,Vo 1,Vo-Koutimé,Tokpli Glime,PEA TOKPLI GLIME,Avec tank sans pompe,Nsp,POINT (1.5589016666666669 6.373221666666668)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3490,Maritime,Vo,Vo 1,Vo-Koutimé,Tokpli Glime,PEA TOKPLI GLIME,Avec tank sans pompe,Nsp,POINT (1.559368632015119 6.37157858975601)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3491,Maritime,Vo,Vo 1,Vo-Koutimé,Tokpli,PEA Tokpli,Avec tank sans pompe,Nsp,POINT (1.5580016666666667 6.371736666666668)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3492,Maritime,Vo,Vo 1,Vo-Koutimé,Tokpli,PEA TOKPLI,Avec tank sans pompe,Nsp,POINT (1.5560700000000007 6.368709999999999)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3493,Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,Kadambara,PEA KADAMBARA,Avec tank sans pompe,Nsp,POINT (1.1736433333333338 8.95132333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3494,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Kadambara,PEA KADAMBARA,Avec tank sans pompe,Nsp,POINT (1.1756850000000008 8.955216666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3495,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Kadambara,PEA KADAMBARA,Avec tank sans pompe,Nsp,POINT (1.17494 8.954356666666664)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3496,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Kadambara,PEA KADAMBARA,Avec tank sans pompe,Nsp,POINT (1.1730616666666671 8.953535)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3497,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Kadambara,PEA KADAMBARA,Avec tank sans pompe,Nsp,POINT (1.17148 8.955729999999999)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3498,Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,Lognade,PEA LOGNADE,Avec tank sans pompe,Nsp,POINT (1.1682116666666669 8.954786666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_3499,Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,Kadambara,PEA Kadambara,Avec tank sans pompe,CEG ET LYCEE KADAMBARA,POINT (1.1683049999999997 8.944976666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_349a,Savanes,Oti-Sud,Oti-Sud 1,Gando,Djebru,PEA Djebru,Avec tank sans pompe,Nsp,POINT (0.7531400000000006 10.350723333333331)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_349b,Savanes,Oti-Sud,Oti-Sud 1,Gando,Djebr,PEA Djebr,Avec tank sans pompe,Nouveau Marché de Gando,POINT (0.7498466666666671 10.34674)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_349c,Savanes,Oti-Sud,Oti-Sud 1,Gando,Djebouri,PEA Djebouri,Avec pompe et tank,Nsp,POINT (0.7469133333333333 10.342655)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_349d,Savanes,Oti-Sud,Oti-Sud 1,Gando,Djebru,PEA Djebru,Avec tank sans pompe,Nouveau marché,POINT (0.7497500000000005 10.345768333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_349e,Savanes,Oti-Sud,Oti-Sud 1,Gando,Djabour,PEA Djabour,Avec pompe et tank,ÉCOLE FRANCO ARABE Djabour,POINT (0.7250766666666668 10.333831666666663)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_349f,Savanes,Oti-Sud,Oti-Sud 1,Gando,Wogou,PEA Wogou,Avec tank sans pompe,Mosquée et ecole,POINT (0.6949833333333334 10.352695)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a0,Savanes,Oti-Sud,Oti-Sud 1,Gando,Sapiekou,PEA Sapiekou,Avec tank sans pompe,Mosquée,POINT (0.6977133333333339 10.349165)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a1,Savanes,Oti-Sud,Oti-Sud 1,Gando,Kpégnini,PEA Kpégnini,Avec tank sans pompe,EPP Kpégnini,POINT (0.6787083333333334 10.322043333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a2,Savanes,Oti-Sud,Oti-Sud 1,Gando,Kpaghale,PEA Kpaghale,Avec tank sans pompe,Nsp,POINT (0.798035 10.318980000000002)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a3,Centrale,Blitta,Blitta 1,Pagala-Gare,Bouzia,PEA BOUZIA,Avec pompe et tank,MOSQUÉE ALHAMDOU_LILLAH,POINT (0.9645926516575986 8.180820718684341)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a4,Centrale,Blitta,Blitta 1,Pagala-Gare,Pagala Gare,PEA PAGALA GARE,Avec tank sans pompe,HÔPITAL ST LUC DE PAGALA GARA,POINT (0.9649816666666666 8.18658)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a5,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,Yara Yara,PEA YARA YARA,Avec pompe sans tank,Nsp,POINT (1.0734377725314719 8.815313643518731)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a6,Maritime,Vo,Vo 3,Mome-Hounkpati,Ativopeme,PEA ATIVOPEME,Avec tank sans pompe,Nsp,POINT (1.559616666666667 6.474166666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a7,Maritime,Vo,Vo 3,Mome-Hounkpati,Sagada,PEA SAGADA,Avec tank sans pompe,Nsp,POINT (1.5585066666666672 6.472525)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a8,Maritime,Vo,Vo 3,Mome-Hounkpati,Sagada,PEA SAGADA,Avec tank sans pompe,Nsp,POINT (1.557075 6.472220000000001)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34a9,Maritime,Vo,Vo 3,Mome-Hounkpati,Sagada,PEA SAGADA,Avec tank sans pompe,Nsp,POINT (1.557973333333333 6.474796666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34aa,Maritime,Vo,Vo 3,Mome-Hounkpati,Toklome,PEA TOKLOME,Avec tank sans pompe,Nsp,POINT (1.5547349999999998 6.473071666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34ab,Plateaux,Amou,Amou 3,Avédjè,Okafou,PEA OKAFOU,Avec tank sans pompe,Nsp,POINT (1.120698333333334 7.464409999999998)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34ac,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Klikame,PEA KLIKAME,Avec tank sans pompe,Nsp,POINT (1.1124299999999996 6.2482)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34ad,Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agbleliko,PEA AGBLELIKO,Avec tank sans pompe,Nsp,POINT (1.1081666666666667 6.244141666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34ae,Kara,Assoli,Assoli 3,Soudou,Kpengbela,PEA KPENGBELA,Avec pompe et tank,Nsp,POINT (1.3762147026018923 9.421989211590477)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34af,Kara,Assoli,Assoli 3,Soudou,Agbebou,PEA AGBEBOU,Avec pompe et tank,Nsp,POINT (1.3341866666666669 9.455898333333328)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b0,Kara,Assoli,Assoli 3,Soudou,Agbebou,PEA AGBEBOU,Avec pompe et tank,EPP GNIGUELIA,POINT (1.3326266666666668 9.454226666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b1,Kara,Kozah,Kozah 3,Kpinzindè,Nsp,PEA,Avec pompe et tank,Nsp,POINT (1.3203750000000005 9.460195)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b2,Plateaux,Wawa,Wawa 1,Badou,Tekota,PEA TEKOTA,Avec pompe et tank,Nsp,POINT (0.53858 7.584626666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b3,Plateaux,Wawa,Wawa 1,Badou,Agbo Kope,PEA AGBO KOPE,Avec pompe et tank,Nsp,POINT (0.5742433333333339 7.589633333333335)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b4,Kara,Dankpen,Dankpen 3,Kidjabou,Kidjaboun,PEA KIDJABOUN,Avec pompe et tank,Nsp,POINT (0.4665900000000006 9.78271)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b5,Kara,Dankpen,Dankpen 3,Kidjabou,Ikoassole,PEA IKOASSOLE,Avec pompe et tank,Nsp,POINT (0.3851400000000004 9.801163333333331)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b6,Kara,Dankpen,Dankpen 3,Kidjabou,Kidjaboun,PEA KIDJABOUN,Avec pompe et tank,Nsp,POINT (0.4668333333333338 9.779811666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b7,Kara,Dankpen,Dankpen 3,Kidjabou,Kidjaboun,PEA KIDJABOUN,Avec pompe et tank,Nsp,POINT (0.4564366666666672 9.777646666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b8,Maritime,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,Kladjeme,PEA KLADJEME,Avec pompe et tank,Nsp,POINT (1.236425 6.312551666666668)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34b9,Maritime,Zio,Zio 1,Dalavé,Sawuime,PEA SAWUIME,Avec pompe et tank,Nsp,POINT (1.2610350000000001 6.307175)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34ba,Kara,Dankpen,Dankpen 2,Natchiboré,Natchibore,PEA NATCHIBORE,Avec pompe et tank,Nsp,POINT (0.7554433333333344 9.787693333333333)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34bb,Kara,Dankpen,Dankpen 1,Naompoch,Gnankpéni,PEA GNANKPÉNI,Avec pompe et tank,Nsp,POINT (0.7151529316046348 9.817973825498711)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34bc,Kara,Dankpen,Dankpen 2,Natchiboré,Tchirka,PEA TCHIRKA,Avec pompe et tank,Nsp,POINT (0.736438333333334 9.840476666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34bd,Kara,Dankpen,Dankpen 2,Natchiboré,Kikpan,PEA KIKPAN,Avec pompe et tank,Nsp,POINT (0.783881317763844 9.862767940614605)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_34be,Kara,Dankpen,Dankpen 2,Natchiboré,Igbembi,PEA IGBEMBI,Avec pompe et tank,MOSQUÉE DE IGBEMBI,POINT (0.8181316666666669 9.788203333333332)
